@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute 'PiggyBank X' numeric
@attribute 'PiggyBank Y' numeric
@attribute 'PiggyBank Z' numeric
@attribute 'Camera Position X' numeric
@attribute 'Camera Position Y' numeric
@attribute 'Camera Position Z' numeric
@attribute 'Camera Rotation X' numeric
@attribute 'Camera Rotation Y' numeric
@attribute 'Camera Rotation Z' numeric
@attribute 'Don\'t Touch X' numeric
@attribute 'Water Volume Rise' numeric
@attribute 'Don\'t Touch Z' numeric

@data
16198,'2024/04/22 15:05:37:836',57,-0.993399,-0.022684,-0.112445,-0.186904,0.945955,0.270539,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16199,'2024/04/22 15:05:37:836',57,-0.993399,-0.022684,-0.112445,-0.186904,0.896071,0.270539,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16200,'2024/04/22 15:05:37:836',57,-0.993399,-0.022684,-0.112445,-0.242149,0.896071,0.270539,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16201,'2024/04/22 15:05:37:853',57,-0.993399,-0.022684,-0.124856,-0.242149,0.896071,0.270539,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16202,'2024/04/22 15:05:37:854',57,-0.993399,-0.018965,-0.124856,-0.242149,0.896071,0.270539,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16203,'2024/04/22 15:05:37:854',57,-0.991994,-0.018965,-0.124856,-0.242149,0.896071,0.270539,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16204,'2024/04/22 15:05:37:854',57,-0.991994,-0.018965,-0.124856,-0.242149,0.896071,0.166208,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16205,'2024/04/22 15:05:37:854',57,-0.991994,-0.018965,-0.124856,-0.242149,0.74265,0.166208,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16206,'2024/04/22 15:05:37:854',57,-0.991994,-0.018965,-0.124856,-0.221474,0.74265,0.166208,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16207,'2024/04/22 15:05:37:881',57,-0.991994,-0.018965,-0.13504,-0.221474,0.74265,0.166208,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16208,'2024/04/22 15:05:37:881',57,-0.991994,-0.01665,-0.13504,-0.221474,0.74265,0.166208,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16209,'2024/04/22 15:05:37:881',57,-0.9907,-0.01665,-0.13504,-0.221474,0.74265,0.166208,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16210,'2024/04/22 15:05:37:881',57,-0.9907,-0.01665,-0.13504,-0.221474,0.74265,0.098866,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16211,'2024/04/22 15:05:37:881',57,-0.9907,-0.01665,-0.13504,-0.221474,0.611188,0.098866,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16212,'2024/04/22 15:05:37:881',57,-0.9907,-0.01665,-0.13504,-0.172805,0.611188,0.098866,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16213,'2024/04/22 15:05:37:886',57,-0.9907,-0.01665,-0.143049,-0.172805,0.611188,0.098866,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16214,'2024/04/22 15:05:37:886',57,-0.9907,-0.015151,-0.143049,-0.172805,0.611188,0.098866,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16215,'2024/04/22 15:05:37:886',57,-0.9896,-0.015151,-0.143049,-0.172805,0.611188,0.098866,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16216,'2024/04/22 15:05:37:886',57,-0.9896,-0.015151,-0.143049,-0.172805,0.611188,0.061769,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16217,'2024/04/22 15:05:37:886',57,-0.9896,-0.015151,-0.143049,-0.172805,0.45862,0.061769,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16218,'2024/04/22 15:05:37:887',57,-0.9896,-0.015151,-0.143049,-0.132649,0.45862,0.061769,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16219,'2024/04/22 15:05:37:910',57,-0.9896,-0.015151,-0.149587,-0.132649,0.45862,0.061769,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16220,'2024/04/22 15:05:37:910',57,-0.9896,-0.014076,-0.149587,-0.132649,0.45862,0.061769,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16221,'2024/04/22 15:05:37:910',57,-0.988648,-0.014076,-0.149587,-0.132649,0.45862,0.061769,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16222,'2024/04/22 15:05:37:910',57,-0.988648,-0.014076,-0.149587,-0.132649,0.45862,0.051971,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16223,'2024/04/22 15:05:37:910',57,-0.988648,-0.014076,-0.149587,-0.132649,0.440647,0.051971,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16224,'2024/04/22 15:05:37:910',57,-0.988648,-0.014076,-0.149587,-0.124171,0.440647,0.051971,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16225,'2024/04/22 15:05:37:921',57,-0.988648,-0.014076,-0.157678,-0.124171,0.440647,0.051971,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16226,'2024/04/22 15:05:37:921',57,-0.988648,-0.012689,-0.157678,-0.124171,0.440647,0.051971,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16227,'2024/04/22 15:05:37:921',57,-0.987409,-0.012689,-0.157678,-0.124171,0.440647,0.051971,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16228,'2024/04/22 15:05:37:921',57,-0.987409,-0.012689,-0.157678,-0.124171,0.440647,0.09151,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16229,'2024/04/22 15:05:37:921',57,-0.987409,-0.012689,-0.157678,-0.124171,0.654841,0.09151,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16230,'2024/04/22 15:05:37:921',57,-0.987409,-0.012689,-0.157678,-0.210719,0.654841,0.09151,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16231,'2024/04/22 15:05:37:944',57,-0.987409,-0.012689,-0.178362,-0.210719,0.654841,0.09151,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16232,'2024/04/22 15:05:37:945',57,-0.987409,-0.006772,-0.178362,-0.210719,0.654841,0.09151,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16233,'2024/04/22 15:05:37:945',57,-0.983942,-0.006772,-0.178362,-0.210719,0.654841,0.09151,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16234,'2024/04/22 15:05:37:945',57,-0.983942,-0.006772,-0.178362,-0.210719,0.654841,0.165679,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16235,'2024/04/22 15:05:37:945',57,-0.983942,-0.006772,-0.178362,-0.210719,0.570553,0.165679,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16236,'2024/04/22 15:05:37:945',57,-0.983942,-0.006772,-0.178362,-0.429252,0.570553,0.165679,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16237,'2024/04/22 15:05:37:953',57,-0.983942,-0.006772,-0.184393,-0.429252,0.570553,0.165679,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16238,'2024/04/22 15:05:37:953',57,-0.983942,-0.003668,-0.184393,-0.429252,0.570553,0.165679,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16239,'2024/04/22 15:05:37:953',57,-0.982846,-0.003668,-0.184393,-0.429252,0.570553,0.165679,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16240,'2024/04/22 15:05:37:953',57,-0.982846,-0.003668,-0.184393,-0.429252,0.570553,0.080406,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16241,'2024/04/22 15:05:37:953',57,-0.982846,-0.003668,-0.184393,-0.429252,0.219012,0.080406,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16242,'2024/04/22 15:05:37:953',57,-0.982846,-0.003668,-0.184393,-0.398202,0.219012,0.080406,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16243,'2024/04/22 15:05:37:974',57,-0.982846,-0.003668,-0.184965,-0.398202,0.219012,0.080406,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16244,'2024/04/22 15:05:37:974',57,-0.982846,-0.002598,-0.184965,-0.398202,0.219012,0.080406,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16245,'2024/04/22 15:05:37:974',57,-0.982742,-0.002598,-0.184965,-0.398202,0.219012,0.080406,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16246,'2024/04/22 15:05:37:974',57,-0.982742,-0.002598,-0.184965,-0.398202,0.219012,-0.061946,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16247,'2024/04/22 15:05:37:974',57,-0.982742,-0.002598,-0.184965,-0.398202,-0.146895,-0.061946,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16248,'2024/04/22 15:05:37:974',57,-0.982742,-0.002598,-0.184965,-0.279781,-0.146895,-0.061946,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16249,'2024/04/22 15:05:37:986',57,-0.982742,-0.002598,-0.179529,-0.279781,-0.146895,-0.061946,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16250,'2024/04/22 15:05:37:986',57,-0.982742,-0.003813,-0.179529,-0.279781,-0.146895,-0.061946,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16251,'2024/04/22 15:05:37:986',57,-0.983745,-0.003813,-0.179529,-0.279781,-0.146895,-0.061946,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16252,'2024/04/22 15:05:37:986',57,-0.983745,-0.003813,-0.179529,-0.279781,-0.146895,-0.182461,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16253,'2024/04/22 15:05:37:986',57,-0.983745,-0.003813,-0.179529,-0.279781,-0.60496,-0.182461,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16254,'2024/04/22 15:05:37:986',57,-0.983745,-0.003813,-0.179529,-0.1185,-0.60496,-0.182461,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16255,'2024/04/22 15:05:38:007',57,-0.983745,-0.003813,-0.166941,-0.1185,-0.60496,-0.182461,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16256,'2024/04/22 15:05:38:007',57,-0.983745,-0.007493,-0.166941,-0.1185,-0.60496,-0.182461,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16257,'2024/04/22 15:05:38:007',57,-0.985938,-0.007493,-0.166941,-0.1185,-0.60496,-0.182461,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16258,'2024/04/22 15:05:38:007',57,-0.985938,-0.007493,-0.166941,-0.1185,-0.60496,-0.317572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16259,'2024/04/22 15:05:38:007',57,-0.985938,-0.007493,-0.166941,-0.1185,-1.075315,-0.317572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16260,'2024/04/22 15:05:38:007',57,-0.985938,-0.007493,-0.166941,0.049431,-1.075315,-0.317572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16261,'2024/04/22 15:05:38:020',57,-0.985938,-0.007493,-0.148779,0.049431,-1.075315,-0.317572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16262,'2024/04/22 15:05:38:020',57,-0.985938,-0.01294,-0.148779,0.049431,-1.075315,-0.317572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16263,'2024/04/22 15:05:38:020',57,-0.988786,-0.01294,-0.148779,0.049431,-1.075315,-0.317572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16264,'2024/04/22 15:05:38:020',57,-0.988786,-0.01294,-0.148779,0.049431,-1.075315,-0.354158,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16265,'2024/04/22 15:05:38:020',57,-0.988786,-0.01294,-0.148779,0.049431,-1.316966,-0.354158,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16266,'2024/04/22 15:05:38:021',57,-0.988786,-0.01294,-0.148779,0.186927,-1.316966,-0.354158,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16267,'2024/04/22 15:05:38:040',57,-0.988786,-0.01294,-0.12888,0.186927,-1.316966,-0.354158,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16268,'2024/04/22 15:05:38:041',57,-0.988786,-0.018286,-0.12888,0.186927,-1.316966,-0.354158,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16269,'2024/04/22 15:05:38:041',57,-0.991491,-0.018286,-0.12888,0.186927,-1.316966,-0.354158,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16270,'2024/04/22 15:05:38:041',57,-0.991491,-0.018286,-0.12888,0.186927,-1.316966,-0.290254,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16271,'2024/04/22 15:05:38:041',57,-0.991491,-0.018286,-0.12888,0.186927,-1.310718,-0.290254,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16272,'2024/04/22 15:05:38:041',57,-0.991491,-0.018286,-0.12888,0.296411,-1.310718,-0.290254,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16273,'2024/04/22 15:05:38:054',57,-0.991491,-0.018286,-0.109937,0.296411,-1.310718,-0.290254,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16274,'2024/04/22 15:05:38:054',57,-0.991491,-0.022614,-0.109937,0.296411,-1.310718,-0.290254,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16275,'2024/04/22 15:05:38:054',57,-0.993681,-0.022614,-0.109937,0.296411,-1.310718,-0.290254,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16276,'2024/04/22 15:05:38:054',57,-0.993681,-0.022614,-0.109937,0.296411,-1.310718,-0.212182,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16277,'2024/04/22 15:05:38:054',57,-0.993681,-0.022614,-0.109937,0.296411,-1.20657,-0.212182,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16278,'2024/04/22 15:05:38:054',57,-0.993681,-0.022614,-0.109937,0.344112,-1.20657,-0.212182,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16279,'2024/04/22 15:05:38:076',57,-0.993681,-0.022614,-0.092071,0.344112,-1.20657,-0.212182,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16280,'2024/04/22 15:05:38:076',57,-0.993681,-0.025987,-0.092071,0.344112,-1.20657,-0.212182,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16281,'2024/04/22 15:05:38:076',57,-0.995413,-0.025987,-0.092071,0.344112,-1.20657,-0.212182,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16282,'2024/04/22 15:05:38:076',57,-0.995413,-0.025987,-0.092071,0.344112,-1.20657,-0.176041,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16283,'2024/04/22 15:05:38:076',57,-0.995413,-0.025987,-0.092071,0.344112,-1.173246,-0.176041,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16284,'2024/04/22 15:05:38:076',57,-0.995413,-0.025987,-0.092071,0.339901,-1.173246,-0.176041,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16285,'2024/04/22 15:05:38:088',57,-0.995413,-0.025987,-0.073845,0.339901,-1.173246,-0.176041,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16286,'2024/04/22 15:05:38:088',57,-0.995413,-0.02928,-0.073845,0.339901,-1.173246,-0.176041,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16287,'2024/04/22 15:05:38:088',57,-0.99684,-0.02928,-0.073845,0.339901,-1.173246,-0.176041,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16288,'2024/04/22 15:05:38:088',57,-0.99684,-0.02928,-0.073845,0.339901,-1.173246,-0.220382,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16289,'2024/04/22 15:05:38:088',57,-0.99684,-0.02928,-0.073845,0.339901,-1.252581,-0.220382,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16290,'2024/04/22 15:05:38:088',57,-0.99684,-0.02928,-0.073845,0.303347,-1.252581,-0.220382,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16291,'2024/04/22 15:05:38:103',57,-0.99684,-0.02928,-0.037362,0.303347,-1.252581,-0.220382,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16292,'2024/04/22 15:05:38:104',57,-0.99684,-0.039083,-0.037362,0.303347,-1.252581,-0.220382,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16293,'2024/04/22 15:05:38:104',57,-0.998537,-0.039083,-0.037362,0.303347,-1.252581,-0.220382,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16294,'2024/04/22 15:05:38:104',57,-0.998537,-0.039083,-0.037362,0.303347,-1.252581,-0.338635,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16295,'2024/04/22 15:05:38:104',57,-0.998537,-0.039083,-0.037362,0.303347,-0.998366,-0.338635,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16296,'2024/04/22 15:05:38:104',57,-0.998537,-0.039083,-0.037362,0.227044,-0.998366,-0.338635,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16297,'2024/04/22 15:05:38:120',57,-0.998537,-0.039083,-0.024436,0.227044,-0.998366,-0.338635,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16298,'2024/04/22 15:05:38:120',57,-0.998537,-0.043698,-0.024436,0.227044,-0.998366,-0.338635,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16299,'2024/04/22 15:05:38:120',57,-0.998746,-0.043698,-0.024436,0.227044,-0.998366,-0.338635,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16300,'2024/04/22 15:05:38:120',57,-0.998746,-0.043698,-0.024436,0.227044,-0.998366,-0.25605,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16301,'2024/04/22 15:05:38:120',57,-0.998746,-0.043698,-0.024436,0.227044,-0.689637,-0.25605,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16302,'2024/04/22 15:05:38:120',57,-0.998746,-0.043698,-0.024436,0.201356,-0.689637,-0.25605,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16303,'2024/04/22 15:05:38:141',57,-0.998746,-0.043698,-0.016183,0.201356,-0.689637,-0.25605,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16304,'2024/04/22 15:05:38:141',57,-0.998746,-0.047048,-0.016183,0.201356,-0.689637,-0.25605,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16305,'2024/04/22 15:05:38:141',57,-0.998762,-0.047048,-0.016183,0.201356,-0.689637,-0.25605,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16306,'2024/04/22 15:05:38:141',57,-0.998762,-0.047048,-0.016183,0.201356,-0.689637,-0.182737,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16307,'2024/04/22 15:05:38:141',57,-0.998762,-0.047048,-0.016183,0.201356,-0.404737,-0.182737,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16308,'2024/04/22 15:05:38:141',57,-0.998762,-0.047048,-0.016183,0.156162,-0.404737,-0.182737,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16309,'2024/04/22 15:05:38:154',57,-0.998762,-0.047048,-0.011385,0.156162,-0.404737,-0.182737,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16310,'2024/04/22 15:05:38:154',57,-0.998762,-0.049419,-0.011385,0.156162,-0.404737,-0.182737,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16311,'2024/04/22 15:05:38:154',57,-0.998713,-0.049419,-0.011385,0.156162,-0.404737,-0.182737,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16312,'2024/04/22 15:05:38:154',57,-0.998713,-0.049419,-0.011385,0.156162,-0.404737,-0.128154,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16313,'2024/04/22 15:05:38:154',57,-0.998713,-0.049419,-0.011385,0.156162,-0.233394,-0.128154,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16314,'2024/04/22 15:05:38:154',57,-0.998713,-0.049419,-0.011385,0.100918,-0.233394,-0.128154,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16315,'2024/04/22 15:05:38:173',57,-0.998713,-0.049419,-0.008561,0.100918,-0.233394,-0.128154,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16316,'2024/04/22 15:05:38:173',57,-0.998713,-0.051073,-0.008561,0.100918,-0.233394,-0.128154,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16317,'2024/04/22 15:05:38:174',57,-0.998658,-0.051073,-0.008561,0.100918,-0.233394,-0.128154,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16318,'2024/04/22 15:05:38:174',57,-0.998658,-0.051073,-0.008561,0.100918,-0.233394,-0.094572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16319,'2024/04/22 15:05:38:174',57,-0.998658,-0.051073,-0.008561,0.100918,-0.138713,-0.094572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16320,'2024/04/22 15:05:38:174',57,-0.998658,-0.051073,-0.008561,0.060976,-0.138713,-0.094572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16321,'2024/04/22 15:05:38:190',57,-0.998658,-0.051073,-0.007318,0.060976,-0.138713,-0.094572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16322,'2024/04/22 15:05:38:190',57,-0.998658,-0.05248,-0.007318,0.060976,-0.138713,-0.094572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16323,'2024/04/22 15:05:38:190',57,-0.998595,-0.05248,-0.007318,0.060976,-0.138713,-0.094572,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16324,'2024/04/22 15:05:38:190',57,-0.998595,-0.05248,-0.007318,0.060976,-0.138713,-0.087685,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16325,'2024/04/22 15:05:38:190',57,-0.998595,-0.05248,-0.007318,0.060976,-0.016757,-0.087685,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16326,'2024/04/22 15:05:38:190',57,-0.998595,-0.05248,-0.007318,0.024363,-0.016757,-0.087685,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16327,'2024/04/22 15:05:38:204',57,-0.998595,-0.05248,-0.00792,0.024363,-0.016757,-0.087685,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16328,'2024/04/22 15:05:38:204',57,-0.998595,-0.053641,-0.00792,0.024363,-0.016757,-0.087685,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16329,'2024/04/22 15:05:38:204',57,-0.998529,-0.053641,-0.00792,0.024363,-0.016757,-0.087685,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16330,'2024/04/22 15:05:38:204',57,-0.998529,-0.053641,-0.00792,0.024363,-0.016757,-0.066968,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16331,'2024/04/22 15:05:38:204',57,-0.998529,-0.053641,-0.00792,0.024363,0.088886,-0.066968,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16332,'2024/04/22 15:05:38:204',57,-0.998529,-0.053641,-0.00792,-0.043666,0.088886,-0.066968,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16333,'2024/04/22 15:05:38:220',57,-0.998529,-0.053641,-0.009813,-0.043666,0.088886,-0.066968,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16334,'2024/04/22 15:05:38:220',57,-0.998529,-0.054706,-0.009813,-0.043666,0.088886,-0.066968,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16335,'2024/04/22 15:05:38:220',57,-0.998454,-0.054706,-0.009813,-0.043666,0.088886,-0.066968,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16336,'2024/04/22 15:05:38:220',57,-0.998454,-0.054706,-0.009813,-0.043666,0.088886,-0.079228,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16337,'2024/04/22 15:05:38:220',57,-0.998454,-0.054706,-0.009813,-0.043666,0.143563,-0.079228,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16338,'2024/04/22 15:05:38:220',57,-0.998454,-0.054706,-0.009813,-0.113212,0.143563,-0.079228,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16339,'2024/04/22 15:05:38:246',57,-0.998454,-0.054706,-0.011997,-0.113212,0.143563,-0.079228,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16340,'2024/04/22 15:05:38:246',57,-0.998454,-0.056069,-0.011997,-0.113212,0.143563,-0.079228,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16341,'2024/04/22 15:05:38:247',57,-0.998355,-0.056069,-0.011997,-0.113212,0.143563,-0.079228,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16342,'2024/04/22 15:05:38:247',57,-0.998355,-0.056069,-0.011997,-0.113212,0.143563,-0.100736,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16343,'2024/04/22 15:05:38:247',57,-0.998355,-0.056069,-0.011997,-0.113212,0.119788,-0.100736,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16344,'2024/04/22 15:05:38:247',57,-0.998355,-0.056069,-0.011997,-0.130906,0.119788,-0.100736,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16345,'2024/04/22 15:05:38:254',57,-0.998355,-0.056069,-0.013409,-0.130906,0.119788,-0.100736,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16346,'2024/04/22 15:05:38:254',57,-0.998355,-0.057574,-0.013409,-0.130906,0.119788,-0.100736,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
16347,'2024/04/22 15:05:38:254',57,-0.998251,-0.057574,-0.013409,-0.130906,0.119788,-0.100736,-29,0,0,0,0,0,0,0,0,-81.109923,-53.790419,5.1
